"POLITICAL_UNIT","NAME","WGMS_ID","Year","TIME_SYSTEM","BEGIN_PERIOD","END_WINTER","END_PERIOD","ELA_PREFIX","ELA","ELA_UNC","MIN_SITES_ACC","MAX_SITES_ACC","MIN_SITES_ABL","MAX_SITES_ABL","ACC_AREA","ACC_AREA_UNC","ABL_AREA","ABL_AREA_UNC","AAR","PUB_IN_MBB","PUB_IN_FOG","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"US","BLUE GLACIER",210,1978,,,,,,,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): bn 510. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1979,,19789999,,19799999,,1970,,8,,13,,1.4600000,,2.8400000,,34.00000,,1980,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1970, AAR 39, bn -1150. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1980,,19799999,,19809999,,2020,,8,,13,,1.4200000,,2.8800000,,33.00000,,1980,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 2020, AAR 36, bn -1610. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1981,"STR",19809999,,19819999,,2030,,8,,13,,1.3800000,,2.9200000,,32.00000,,1985,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 2030, AAR 35, bn -1310. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1982,"STR",19819999,,19829999,,1645,,8,,13,,2.6700000,,1.6300000,,62.00000,,1985,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1645, AAR 70, bn 750. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1983,"STR",19829999,,19839999,,1610,,8,,13,,2.9700000,,1.3300000,,69.00000,,1985,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1610, AAR 77, bn 1340. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1984,"STR",19839999,,19849999,,1660,,8,,13,,2.5800000,,1.7200000,,60.00000,,1985,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1660, AAR 67, bn 490. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1985,"STR",19849999,,19859999,,1665,,8,,13,,2.4900000,,1.8100000,,58.00000,,1985,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1665, AAR 66, bn 420. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1986,"STR",19859999,,19869999,,1910,,,,,,,,,,40.00000,,1990,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1910, AAR 41, bn -920. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1987,"STR",19869999,,19879999,,1750,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1750, AAR 53, bn -790. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1988,"STR",19879999,,19889999,,1625,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1625, AAR 74, bn 220. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1989,"STR",19889999,,19899999,,1725,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1725, AAR 56, bn -640. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1990,"STR",19899999,,19909999,,1850,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1850, AAR 45, bn -1180. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1991,,,,,,1750,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1750, AAR 53, bn -790. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1992,,,,,,1850,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1850, AAR 45, bn -1180. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1993,,,,,,1900,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1900, AAR 42, bn -1350. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1994,,,,,,2050,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 2050, AAR 34, bn -1750. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1995,,,,,,1650,,,,,,,,,,,,,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1650, AAR 69, bn -10. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1996,,19959999,,19969999,,1750,,,,,,,,,,,,2000,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1750, AAR 53, bn -790. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1997,,19969999,,19979999,,1790,,,,,,,,,,,,2000,,,"Data from Dyurgerov, M. (2002): [16, 72] For detailed references consult Dyurgerov's Appendix 1!","Values from Conway et al (1999): ELA 1700, AAR 59, bn -490. They adjusted bn given by Armstrong (1989) to be consistent with measured volume changes of the glacier and extended the record to later years by applying to late-season observations of the ELA the relation (in terms of the AAR) obtained in earlier years when both bn and the ELA were measured."
"US","BLUE GLACIER",210,1998,,19979999,,19989999,,1825,,,,,,,,,,47.00000,,2000,,," WGMS (2005): FoG 1995-2000 (Vol. VIII).","Values from Conway et al (1999)."
"US","BLUE GLACIER",210,1999,,19989999,,19999999,,1500,,,,,,,,,,92.00000,,2000,,," WGMS (2005): FoG 1995-2000 (Vol. VIII).","Values from Conway et al (1999). The mass balance program was suspended in 1999."
"US","BLUE GLACIER",210,2014,,,,,,,,,,,,,,,,,,,"Larrabee M. (NCNP)","NCNP: Sandalee Marblemount Ranger Station, North Cascades National Park","WGMS (2017): GGCB No. 2 (2014-2015).",
"US","BLUE GLACIER",210,2015,"COM",20141003,20150420,20150928,,2100,,2,2,4,4,1.6699999,,4.0100002,,30.00000,,,"Larrabee M. (NCNP), Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station, North Cascades National Park","WGMS (2017): GGCB No. 2 (2014-2015).",
"US","BLUE GLACIER",210,2016,"COM",20150928,20160526,20160927,,2050,,2,2,3,3,2.1800000,,3.4900000,,38.00000,,,"Larrabee M. (NCNP), Riedel J. (NCNP)","NCNP: Sandalee Marblemount Ranger Station, North Cascades National Park",,
"US","COLUMBIA (2057)",76,1984,,,,,,1550,,,,,,,,,,75.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1985,,,,,,1600,,,,,,,,,,56.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1986,"FXD",19850920,,19860920,,1575,,164,,4,,0.5500000,,0.3500000,,60.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1987,"FXD",19860920,,19870920,,1630,,164,,4,,0.4500000,,0.4500000,,50.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1988,"FXD",19870919,,19880919,,1550,,164,,4,,0.6500000,,0.2500000,,68.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1989,"FXD",19880920,,19890920,,1575,,164,,4,,0.6000000,,0.3000000,,60.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1990,"FXD",19890919,,19900919,,1575,,164,,4,,0.6000000,,0.3000000,,65.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1991,"FXD",19900930,,19911002,,1550,,150,190,3,6,,,,,82.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1992,"FXD",19911002,,19921003,,1675,,150,190,3,6,,,,,11.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1993,"FXD",19921003,,19931003,,1625,,150,190,3,6,,,,,38.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1994,"FXD",19931003,,19941001,,1630,,150,190,3,6,,,,,36.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).",
"US","COLUMBIA (2057)",76,1995,"FXD",19941001,,19951001,,1615,,150,190,3,6,,,,,55.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,1996,"FXD",19950928,,19960928,,1615,,150,365,3,15,,,,,54.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,1997,"FXD",19960928,,19970930,,1550,,150,365,3,15,,,,,84.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,1998,"FXD",19970930,,19981001,,1650,,150,365,3,15,,,,,20.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,1999,"FXD",19981001,,19990928,,1475,,150,365,3,15,,,,,94.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2000,"FXD",19990928,,20001002,,1525,,150,365,3,15,,,,,85.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2001,,,,,,1650,,,,,,,,,,20.00000,,2005,,," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2002,,,,,,1550,,,,,,,,,,80.00000,2003,2005,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2003,,,,,,1650,,,,,,,,,,28.00000,2003,2005,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2004,,,,,,1675,,,,,,,,,,12.00000,,2005,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College"," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2005,,,,,,1700,,,,,,,,,,6.000000,,2005,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College"," WGMS (2008): FoG 2000-2005 (Vol. IX).","AAR compiled from the literature by S. Mernild."
"US","COLUMBIA (2057)",76,2006,"FXD",20051001,20060514,20061001,,1630,10.00000,164,164,3,3,0.3375000,0.0200000,0.5063000,0.0200000,36.00000,2007,2010,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).",
"US","COLUMBIA (2057)",76,2007,"FXD",20061001,20070516,20071001,,1575,10.00000,190,190,3,3,0.5063000,0.0200000,0.3375000,0.0200000,56.00000,2007,2010,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).",
"US","COLUMBIA (2057)",76,2008,"FXD",20071001,20080517,20081003,,1525,10.00000,164,164,3,3,0.7300000,0.0200000,0.1200000,0.0200000,86.00000,2009,2010,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).",
"US","COLUMBIA (2057)",76,2009,"FXD",20081001,20090522,20091002,,1640,10.00000,164,164,3,3,0.3200000,0.0200000,0.5200000,0.0200000,37.00000,2009,2010,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).",
"US","COLUMBIA (2057)",76,2010,"FXD",20091002,20100514,20100927,,1615,10.00000,190,190,3,3,0.5300000,0.0200000,0.3100000,0.0200000,63.00000,2011,2010,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).",
"US","COLUMBIA (2057)",76,2011,"FXD",20100927,20110604,20110930,"<",1450,10.00000,36,36,3,3,0.8400000,0.0200000,0.0000000,0.0200000,100.0000,2011,,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2013): GMBB No. 12 (2010-2011). ",
"US","COLUMBIA (2057)",76,2012,"FXD",20110930,20120507,20120929,,1560,10.00000,70,70,3,3,0.8400000,0.0200000,0.0000000,0.0200000,80.00000,,,"Pelto M. (NCGCP)","NCGCP: North Cascade Glacier Climate Project, Nichols College","WGMS (2015): GGCB No. 1 (2012-2013).",
